jour;mois;jour_semaine;heure_jour;total;cuisine;buanderie;eauchaude;reste
31/03/2008;mars2008;lundi;13;0.275933333;0;0;0;0.275933333
31/03/2008;mars2008;lundi;14;0.288833334;0;0;0;0.288833334
31/03/2008;mars2008;lundi;15;0.310399999;0;0.028;0;0.282399999
31/03/2008;mars2008;lundi;16;0.315333334;0;0.029;0;0.286333334
31/03/2008;mars2008;lundi;17;0.300466667;0;0;0;0.300466667
31/03/2008;mars2008;lundi;18;0.303533334;0;0;0;0.303533334
31/03/2008;mars2008;lundi;19;0.917166664;0;0.052;0.331;0.534166664
31/03/2008;mars2008;lundi;20;2.057766668;0.274;0.008;0.448;1.327766668
31/03/2008;mars2008;lundi;21;2.626233333;0.275;0;0.613;1.738233333
31/03/2008;mars2008;lundi;22;2.351000011;0.542;0;1.051;0.758000011
31/03/2008;mars2008;lundi;23;1.45923333;0;0.058;1.082;0.31923333
01/04/2008;avril2008;mardi;0;1.396099993;0;0;1.089;0.307099993
01/04/2008;avril2008;mardi;1;0.779799996;0;0;0.45;0.329799996
01/04/2008;avril2008;mardi;2;0.338433336;0;0.013;0;0.325433336
01/04/2008;avril2008;mardi;3;0.344566664;0;0.041;0;0.303566664
01/04/2008;avril2008;mardi;4;0.292866665;0;0;0;0.292866665
01/04/2008;avril2008;mardi;5;0.274266666;0;0;0;0.274266666
01/04/2008;avril2008;mardi;6;0.326266664;0;0.031;0;0.295266664
01/04/2008;avril2008;mardi;7;1.308199993;0;0.026;0.271;1.011199993
01/04/2008;avril2008;mardi;8;1.489366663;0;0;1.07;0.419366663
01/04/2008;avril2008;mardi;9;1.49976667;0;0;1.063;0.43676667
01/04/2008;avril2008;mardi;10;1.560866668;0;0.041;1.059;0.460866668
01/04/2008;avril2008;mardi;11;1.539166667;0;0.014;1.068;0.457166667
01/04/2008;avril2008;mardi;12;2.343400004;0;0.651;1.06;0.632400004
01/04/2008;avril2008;mardi;13;3.345733315;0;1.284;1.045;1.016733315
01/04/2008;avril2008;mardi;14;3.893766646;0;1.777;1.073;1.043766646
01/04/2008;avril2008;mardi;15;3.693466675;0;2.07;1.06;0.563466675
01/04/2008;avril2008;mardi;16;2.156633339;0;0.523;1.066;0.567633339
01/04/2008;avril2008;mardi;17;0.995999998;0;0.038;0.577;0.380999998
01/04/2008;avril2008;mardi;18;0.355033332;0;0.039;0;0.316033332
01/04/2008;avril2008;mardi;19;0.62226667;0;0.046;0;0.57626667
01/04/2008;avril2008;mardi;20;2.265233343;0.192;0.003;0.595;1.475233343
01/04/2008;avril2008;mardi;21;2.490899992;0.35;0;1.046;1.094899992
01/04/2008;avril2008;mardi;22;1.867800003;0.537;0.055;0.923;0.352800003
01/04/2008;avril2008;mardi;23;0.304299999;0;0.005;0;0.299299999
02/04/2008;avril2008;mercredi;0;0.291266667;0;0;0;0.291266667
02/04/2008;avril2008;mercredi;1;0.293266667;0;0.007;0;0.286266667
02/04/2008;avril2008;mercredi;2;0.341066664;0;0.053;0;0.288066664
02/04/2008;avril2008;mercredi;3;0.278166663;0;0;0;0.278166663
02/04/2008;avril2008;mercredi;4;0.295699997;0;0;0;0.295699997
02/04/2008;avril2008;mercredi;5;0.315700002;0;0.031;0;0.284700002
02/04/2008;avril2008;mercredi;6;1.298333332;0;0.027;0.651;0.620333332
02/04/2008;avril2008;mercredi;7;2.002333325;0;0;0.575;1.427333325
02/04/2008;avril2008;mercredi;8;1.692500001;0;0;1.042;0.650500001
02/04/2008;avril2008;mercredi;9;1.543133336;0;0.054;1.011;0.478133336
02/04/2008;avril2008;mercredi;10;1.494366664;0;0.004;1.011;0.479366664
02/04/2008;avril2008;mercredi;11;1.366499994;0;0;1.014;0.352499994
02/04/2008;avril2008;mercredi;12;1.339600001;0;0.006;1.02;0.313600001
02/04/2008;avril2008;mercredi;13;0.860466665;0;0.053;0.461;0.346466665
02/04/2008;avril2008;mercredi;14;0.344633335;0;0;0;0.344633335
02/04/2008;avril2008;mercredi;15;0.325633337;0;0;0;0.325633337
02/04/2008;avril2008;mercredi;16;0.710766667;0;0.384;0;0.326766667
02/04/2008;avril2008;mercredi;17;0.388699999;0;0.1;0;0.288699999
02/04/2008;avril2008;mercredi;18;1.179866671;0;0.788;0;0.391866671
02/04/2008;avril2008;mercredi;19;2.689233323;0;1.843;0;0.846233323
02/04/2008;avril2008;mercredi;20;1.628499993;0;0.204;0;1.424499993
02/04/2008;avril2008;mercredi;21;3.406366654;0.334;0.036;0.98;2.056366654
02/04/2008;avril2008;mercredi;22;2.338499997;0.211;0.016;0.224;1.887499997
02/04/2008;avril2008;mercredi;23;1.769933329;0.561;0.068;0;1.140933329
03/04/2008;avril2008;jeudi;0;0.302433333;0;0.009;0;0.293433333
03/04/2008;avril2008;jeudi;1;0.277799999;0;0.01;0;0.267799999
03/04/2008;avril2008;jeudi;2;0.401399999;0;0.055;0.085;0.261399999
03/04/2008;avril2008;jeudi;3;0.919833332;0;0.02;0.629;0.270833332
03/04/2008;avril2008;jeudi;4;0.259600002;0;0;0;0.259600002
03/04/2008;avril2008;jeudi;5;0.271466666;0;0.003;0;0.268466666
03/04/2008;avril2008;jeudi;6;1.558099998;0;0.058;0.35;1.150099998
03/04/2008;avril2008;jeudi;7;2.016099995;0;0;1.027;0.989099995
03/04/2008;avril2008;jeudi;8;1.466600005;0;0;1.029;0.437600005
03/04/2008;avril2008;jeudi;9;1.406066668;0;0.037;1.032;0.337066668
03/04/2008;avril2008;jeudi;10;1.367600004;0;0.026;1.069;0.272600004
03/04/2008;avril2008;jeudi;11;0.894133334;0;0;0.633;0.261133334
03/04/2008;avril2008;jeudi;12;0.274133335;0;0;0;0.274133335
03/04/2008;avril2008;jeudi;13;0.323100003;0;0.062;0;0.261100003
03/04/2008;avril2008;jeudi;14;0.272300001;0;0;0;0.272300001
03/04/2008;avril2008;jeudi;15;0.4859;0;0;0;0.4859
03/04/2008;avril2008;jeudi;16;0.422599999;0;0.026;0;0.396599999
03/04/2008;avril2008;jeudi;17;0.476866667;0;0.034;0;0.442866667
03/04/2008;avril2008;jeudi;18;0.62353334;0;0;0;0.62353334
03/04/2008;avril2008;jeudi;19;1.280399989;0;0;0.6;0.680399989
03/04/2008;avril2008;jeudi;20;1.371366662;0;0.063;0.447;0.861366662
03/04/2008;avril2008;jeudi;21;1.3605;0;0;0;1.3605
03/04/2008;avril2008;jeudi;22;0.468199999;0;0;0;0.468199999
03/04/2008;avril2008;jeudi;23;0.312566668;0;0.019;0;0.293566668
04/04/2008;avril2008;vendredi;0;0.316733331;0;0.039;0;0.277733331
04/04/2008;avril2008;vendredi;1;0.964533334;0;0;0.698;0.266533334
04/04/2008;avril2008;vendredi;2;0.273866667;0;0;0;0.273866667
04/04/2008;avril2008;vendredi;3;0.310299997;0;0.049;0;0.261299997
04/04/2008;avril2008;vendredi;4;0.273166666;0;0.007;0;0.266166666
04/04/2008;avril2008;vendredi;5;0.264133333;0;0;0;0.264133333
04/04/2008;avril2008;vendredi;6;0.286700001;0;0;0;0.286700001
04/04/2008;avril2008;vendredi;7;1.923966664;0;0.058;0.924;0.941966664
04/04/2008;avril2008;vendredi;8;2.267466656;0.518;0;1.072;0.677466656
04/04/2008;avril2008;vendredi;9;2.071066662;0.54;0;1.076;0.455066662
04/04/2008;avril2008;vendredi;10;2.400500005;0.065;0.408;1.057;0.870500005
04/04/2008;avril2008;vendredi;11;1.373566669;0;0.033;1.07;0.270566669
04/04/2008;avril2008;vendredi;12;1.339599995;0;0;1.075;0.264599995
04/04/2008;avril2008;vendredi;13;1.352666666;0;0;1.068;0.284666666
04/04/2008;avril2008;vendredi;14;1.01366667;0;0.06;0.676;0.27766667
04/04/2008;avril2008;vendredi;15;0.278400003;0;0;0;0.278400003
04/04/2008;avril2008;vendredi;16;0.288466667;0;0;0;0.288466667
04/04/2008;avril2008;vendredi;17;0.367499998;0;0.04;0;0.327499998
04/04/2008;avril2008;vendredi;18;0.300899998;0;0.022;0;0.278899998
04/04/2008;avril2008;vendredi;19;1.659299998;1.01;0;0.346;0.303299998
04/04/2008;avril2008;vendredi;20;2.140233334;0;0.011;1.026;1.103233334
04/04/2008;avril2008;vendredi;21;2.279733332;0;0.048;1.036;1.195733332
04/04/2008;avril2008;vendredi;22;2.050466671;0;0;1.049;1.001466671
04/04/2008;avril2008;vendredi;23;1.401699998;0;0;1.073;0.328699998
05/04/2008;avril2008;samedi;0;1.078433335;0;0.052;0.753;0.273433335
05/04/2008;avril2008;samedi;1;0.273300002;0;0.01;0;0.263300002
05/04/2008;avril2008;samedi;2;0.259666669;0;0;0;0.259666669
05/04/2008;avril2008;samedi;3;0.283033335;0;0.009;0;0.274033335
05/04/2008;avril2008;samedi;4;0.321966668;0;0.054;0;0.267966668
05/04/2008;avril2008;samedi;5;0.266766665;0;0;0;0.266766665
05/04/2008;avril2008;samedi;6;0.285899999;0;0;0;0.285899999
05/04/2008;avril2008;samedi;7;0.944733331;0;0.036;0;0.908733331
05/04/2008;avril2008;samedi;8;1.20766667;0;0.022;0.236;0.94966667
05/04/2008;avril2008;samedi;9;1.43526667;0;0;1.07;0.36526667
05/04/2008;avril2008;samedi;10;0.4654;0;0;0.147;0.3184
05/04/2008;avril2008;samedi;11;1.277899999;0.524;0.061;0.29;0.402899999
05/04/2008;avril2008;samedi;12;1.877266667;0.084;0;1.109;0.684266667
05/04/2008;avril2008;samedi;13;2.1281;0.537;0;0.941;0.6501
05/04/2008;avril2008;samedi;14;2.256133322;0.58;0.032;1.109;0.535133322
05/04/2008;avril2008;samedi;15;1.705700002;0;0.031;1.096;0.578700002
05/04/2008;avril2008;samedi;16;2.147933348;0;0;1.088;1.059933348
05/04/2008;avril2008;samedi;17;2.310266682;0;0;1.079;1.231266682
05/04/2008;avril2008;samedi;18;1.624900004;0;0.061;1.022;0.541900004
05/04/2008;avril2008;samedi;19;2.136499989;0;0.38;1.074;0.682499989
05/04/2008;avril2008;samedi;20;3.841233333;1.189;0.065;1.065;1.522233333
05/04/2008;avril2008;samedi;21;2.638700016;0.015;0.021;1.076;1.526700016
05/04/2008;avril2008;samedi;22;1.297966668;0;0.04;0.448;0.809966668
05/04/2008;avril2008;samedi;23;0.781299999;0;0;0.041;0.740299999
06/04/2008;avril2008;dimanche;0;0.427599997;0;0;0.04;0.387599997
06/04/2008;avril2008;dimanche;1;0.348500002;0;0.05;0.04;0.258500002
06/04/2008;avril2008;dimanche;2;0.3382;0;0.01;0.04;0.2882
06/04/2008;avril2008;dimanche;3;0.302599992;0;0;0.04;0.262599992
06/04/2008;avril2008;dimanche;4;0.67713333;0;0;0.413;0.26413333
06/04/2008;avril2008;dimanche;5;0.508433338;0;0.059;0.18;0.269433338
06/04/2008;avril2008;dimanche;6;0.313000003;0;0;0.041;0.272000003
06/04/2008;avril2008;dimanche;7;0.308133332;0;0;0.041;0.267133332
06/04/2008;avril2008;dimanche;8;1.063933333;0;0.019;0.04;1.004933333
06/04/2008;avril2008;dimanche;9;1.201166676;0;0.04;0.039;1.122166676
06/04/2008;avril2008;dimanche;10;0.9936;0;0;0.138;0.8556
06/04/2008;avril2008;dimanche;11;3.680066687;0.522;1.439;1.067;0.652066687
06/04/2008;avril2008;dimanche;12;2.710166669;0.294;0.725;1.105;0.586166669
06/04/2008;avril2008;dimanche;13;1.877033339;0.308;0.037;1.125;0.407033339
06/04/2008;avril2008;dimanche;14;1.169633337;0;0.01;0.841;0.318633337
06/04/2008;avril2008;dimanche;15;0.399666667;0;0.057;0.041;0.301666667
06/04/2008;avril2008;dimanche;16;0.48323333;0;0.025;0.041;0.41723333
06/04/2008;avril2008;dimanche;17;0.510833333;0;0.01;0.04;0.460833333
06/04/2008;avril2008;dimanche;18;0.899966665;0;0.014;0.187;0.698966665
06/04/2008;avril2008;dimanche;19;2.317266665;0;0.063;1.059;1.195266665
06/04/2008;avril2008;dimanche;20;2.678566676;0;0;0.874;1.804566676
06/04/2008;avril2008;dimanche;21;2.278766674;0;0;0.039;2.239766674
06/04/2008;avril2008;dimanche;22;1.817500005;0;0.019;0.04;1.758500005
06/04/2008;avril2008;dimanche;23;0.966966668;0;0.038;0.041;0.887966668
07/04/2008;avril2008;lundi;0;0.477066668;0;0;0.04;0.437066668
07/04/2008;avril2008;lundi;1;0.317099999;0;0;0.042;0.275099999
07/04/2008;avril2008;lundi;2;0.430533331;0;0.022;0.137;0.271533331
07/04/2008;avril2008;lundi;3;0.774199994;0;0.033;0.479;0.262199994
07/04/2008;avril2008;lundi;4;0.307533332;0;0;0.041;0.266533332
07/04/2008;avril2008;lundi;5;0.318199997;0;0;0.041;0.277199997
07/04/2008;avril2008;lundi;6;0.66743333;0;0.015;0.04;0.61243333
07/04/2008;avril2008;lundi;7;1.35779999;0;0.039;0.424;0.89479999
07/04/2008;avril2008;lundi;8;2.060266668;0.547;0;1.113;0.400266668
07/04/2008;avril2008;lundi;9;2.024433339;0.605;0;1.102;0.317433339
07/04/2008;avril2008;lundi;10;1.41603333;0.001;0.009;1.116;0.29003333
07/04/2008;avril2008;lundi;11;1.434933333;0;0.046;1.105;0.283933333
07/04/2008;avril2008;lundi;12;1.226766669;0;0;0.937;0.289766669
07/04/2008;avril2008;lundi;13;0.455866672;0;0;0.041;0.414866672
07/04/2008;avril2008;lundi;14;0.5504;0;0.012;0.042;0.4964
07/04/2008;avril2008;lundi;15;0.445133331;0;0.044;0.041;0.360133331
07/04/2008;avril2008;lundi;16;0.471000001;0;0;0.041;0.430000001
07/04/2008;avril2008;lundi;17;0.359733333;0;0;0.041;0.318733333
07/04/2008;avril2008;lundi;18;0.430233333;0.003;0.086;0.041;0.300233333
07/04/2008;avril2008;lundi;19;3.115466662;1.264;0.31;0.866;0.675466662
07/04/2008;avril2008;lundi;20;2.495666671;0;0;1.101;1.394666671
07/04/2008;avril2008;lundi;21;2.726133321;0;0;0.552;2.174133321
07/04/2008;avril2008;lundi;22;1.410866662;0;0.028;0.041;1.341866662
07/04/2008;avril2008;lundi;23;0.374499999;0;0.028;0.042;0.304499999
08/04/2008;avril2008;mardi;0;0.324566667;0;0;0.041;0.283566667
08/04/2008;avril2008;mardi;1;0.319766667;0;0;0.041;0.278766667
08/04/2008;avril2008;mardi;2;0.34193334;0;0.031;0.042;0.26893334
08/04/2008;avril2008;mardi;3;0.493533336;0;0.025;0.202;0.266533336
08/04/2008;avril2008;mardi;4;0.777333337;0;0;0.504;0.273333337
08/04/2008;avril2008;mardi;5;0.308633333;0;0;0.041;0.267633333
08/04/2008;avril2008;mardi;6;1.514166671;0;0.021;0.436;1.057166671
08/04/2008;avril2008;mardi;7;3.499166656;0.019;1.324;1.091;1.065166656
08/04/2008;avril2008;mardi;8;2.803133321;0.55;0.495;1.124;0.634133321
08/04/2008;avril2008;mardi;9;2.151099994;0.561;0.086;1.133;0.371099994
08/04/2008;avril2008;mardi;10;4.31099999;0;2.097;1.11;1.10399999
08/04/2008;avril2008;mardi;11;4.678833338;0;2.443;1.097;1.138833338
08/04/2008;avril2008;mardi;12;3.697900011;0.285;1.867;1.087;0.458900011
08/04/2008;avril2008;mardi;13;3.596433349;0.334;1.894;1.093;0.275433349
08/04/2008;avril2008;mardi;14;1.609500001;0;0.22;1.118;0.271500001
08/04/2008;avril2008;mardi;15;1.444733336;0;0.038;1.123;0.283733336
08/04/2008;avril2008;mardi;16;1.421533336;0;0.014;1.131;0.276533336
08/04/2008;avril2008;mardi;17;1.458366662;0;0.068;1.124;0.266366662
08/04/2008;avril2008;mardi;18;1.437166667;0;0.009;1.096;0.332166667
08/04/2008;avril2008;mardi;19;2.249500014;0;0.009;1.115;1.125500014
08/04/2008;avril2008;mardi;20;2.425433356;0.102;0.032;1.08;1.211433356
08/04/2008;avril2008;mardi;21;1.843666677;0.392;0.04;0.372;1.039666677
08/04/2008;avril2008;mardi;22;1.035299995;0.509;0;0.041;0.485299995
08/04/2008;avril2008;mardi;23;0.549233334;0;0;0.277;0.272233334
09/04/2008;avril2008;mercredi;0;0.792966672;0;0.029;0.501;0.262966672
09/04/2008;avril2008;mercredi;1;0.347400002;0;0.027;0.041;0.279400002
09/04/2008;avril2008;mercredi;2;0.307133332;0;0;0.041;0.266133332
09/04/2008;avril2008;mercredi;3;0.306566669;0;0;0.041;0.265566669
09/04/2008;avril2008;mercredi;4;0.354433332;0;0.044;0.041;0.269433332
09/04/2008;avril2008;mercredi;5;0.320866671;0;0.012;0.04;0.268866671
09/04/2008;avril2008;mercredi;6;0.513266666;0;0;0.19;0.323266666
09/04/2008;avril2008;mercredi;7;2.851699988;0;0;1.108;1.743699988
09/04/2008;avril2008;mercredi;8;1.47153333;0;0.057;1.092;0.32253333
09/04/2008;avril2008;mercredi;9;1.383699997;0;0;1.113;0.270699997
09/04/2008;avril2008;mercredi;10;1.370466665;0;0;1.108;0.262466665
09/04/2008;avril2008;mercredi;11;1.414666665;0;0;1.113;0.301666665
09/04/2008;avril2008;mercredi;12;0.889400002;0;0.059;0.476;0.354400002
09/04/2008;avril2008;mercredi;13;0.375266669;0;0;0.041;0.334266669
09/04/2008;avril2008;mercredi;14;0.319866668;0;0;0.041;0.278866668
09/04/2008;avril2008;mercredi;15;0.334066666;0;0.015;0.041;0.278066666
09/04/2008;avril2008;mercredi;16;0.3522;0;0.045;0.041;0.2662
09/04/2008;avril2008;mercredi;17;0.302833335;0;0;0.041;0.261833335
09/04/2008;avril2008;mercredi;18;0.32396667;0;0;0.04;0.28396667
09/04/2008;avril2008;mercredi;19;1.452966668;0;0.025;0.833;0.594966668
09/04/2008;avril2008;mercredi;20;1.497799999;0;0.063;0.089;1.345799999
09/04/2008;avril2008;mercredi;21;1.446366669;0;0;0.04;1.406366669
09/04/2008;avril2008;mercredi;22;1.266566666;0;0;0.849;0.417566666
09/04/2008;avril2008;mercredi;23;0.318199998;0;0;0.042;0.276199998
10/04/2008;avril2008;jeudi;0;0.3349;0;0.024;0.04;0.2709
10/04/2008;avril2008;jeudi;1;0.378333331;0;0.066;0.04;0.272333331
10/04/2008;avril2008;jeudi;2;0.311699999;0;0;0.042;0.269699999
10/04/2008;avril2008;jeudi;3;0.299700001;0;0;0.041;0.258700001
10/04/2008;avril2008;jeudi;4;0.298400001;0;0;0.041;0.257400001
10/04/2008;avril2008;jeudi;5;0.30176667;0;0;0.04;0.26176667
10/04/2008;avril2008;jeudi;6;1.513966673;0;0.073;0.428;1.012966673
10/04/2008;avril2008;jeudi;7;2.502999993;0.018;0.018;1.099;1.367999993
10/04/2008;avril2008;jeudi;8;2.142133329;0.572;0;1.106;0.464133329
10/04/2008;avril2008;jeudi;9;2.00893333;0.606;0;1.1;0.30293333
10/04/2008;avril2008;jeudi;10;0.934066674;0;0;0.659;0.275066674
10/04/2008;avril2008;jeudi;11;0.347766667;0;0.04;0.041;0.266766667
10/04/2008;avril2008;jeudi;12;0.358499998;0;0.051;0.04;0.267499998
10/04/2008;avril2008;jeudi;13;0.318400003;0;0;0.04;0.278400003
10/04/2008;avril2008;jeudi;14;0.30346667;0;0;0.042;0.26146667
10/04/2008;avril2008;jeudi;15;0.303166666;0;0;0.041;0.262166666
10/04/2008;avril2008;jeudi;16;0.329133336;0;0.019;0.041;0.269133336
10/04/2008;avril2008;jeudi;17;0.436800002;0;0.071;0.04;0.325800002
10/04/2008;avril2008;jeudi;18;0.980266665;0;0.009;0.713;0.258266665
10/04/2008;avril2008;jeudi;19;1.172266668;0.616;0;0.04;0.516266668
10/04/2008;avril2008;jeudi;20;2.42266667;0.991;0;0.038;1.39366667
10/04/2008;avril2008;jeudi;21;1.880033344;0.113;0;0.039;1.728033344
10/04/2008;avril2008;jeudi;22;2.274900005;0;0.069;0.039;2.166900005
10/04/2008;avril2008;jeudi;23;2.474833335;0.345;0.017;0.737;1.375833335
11/04/2008;avril2008;vendredi;0;1.367966669;0.204;0;0.881;0.282966669
11/04/2008;avril2008;vendredi;1;0.849799994;0.529;0;0.041;0.279799994
11/04/2008;avril2008;vendredi;2;0.321999996;0;0.016;0.041;0.264999996
11/04/2008;avril2008;vendredi;3;0.368800002;0;0.068;0.041;0.259800002
11/04/2008;avril2008;vendredi;4;0.308566666;0;0;0.04;0.268566666
11/04/2008;avril2008;vendredi;5;0.295466667;0;0;0.04;0.255466667
11/04/2008;avril2008;vendredi;6;1.159933334;0;0;0.314;0.845933334
11/04/2008;avril2008;vendredi;7;2.350533346;0;0.038;1.101;1.211533346
11/04/2008;avril2008;vendredi;8;2.087933338;0;0.047;1.141;0.899933338
11/04/2008;avril2008;vendredi;9;1.502699995;0;0;1.092;0.410699995
11/04/2008;avril2008;vendredi;10;1.347600001;0;0;1.083;0.264600001
11/04/2008;avril2008;vendredi;11;1.341399997;0;0;1.085;0.256399997
11/04/2008;avril2008;vendredi;12;1.323466663;0;0.061;0.991;0.271466663
11/04/2008;avril2008;vendredi;13;0.320099997;0;0.024;0.04;0.256099997
11/04/2008;avril2008;vendredi;14;0.30136667;0;0;0.041;0.26036667
11/04/2008;avril2008;vendredi;15;1.449199999;0;0.064;0.898;0.487199999
11/04/2008;avril2008;vendredi;16;1.45266666;0;0.028;1.112;0.31266666
11/04/2008;avril2008;vendredi;17;1.439333326;0;0.062;1.099;0.278333326
11/04/2008;avril2008;vendredi;18;1.422300005;0;0;1.095;0.327300005
11/04/2008;avril2008;vendredi;19;2.235266674;0.679;0;1.111;0.445266674
11/04/2008;avril2008;vendredi;20;2.679600004;0.39;0;1.062;1.227600004
11/04/2008;avril2008;vendredi;21;1.790233336;0;0.059;0.092;1.639233336
11/04/2008;avril2008;vendredi;22;2.153333342;0;0.024;0.04;2.089333342
11/04/2008;avril2008;vendredi;23;1.424833337;0;0;0.041;1.383833337
12/04/2008;avril2008;samedi;0;1.113099999;0;0;0.041;1.072099999
12/04/2008;avril2008;samedi;1;0.991500002;0;0.02;0.655;0.316500002
12/04/2008;avril2008;samedi;2;0.402666666;0;0.062;0.041;0.299666666
12/04/2008;avril2008;samedi;3;0.312000002;0;0;0.04;0.272000002
12/04/2008;avril2008;samedi;4;0.30673333;0;0;0.041;0.26573333
12/04/2008;avril2008;samedi;5;0.314866662;0;0;0.04;0.274866662
12/04/2008;avril2008;samedi;6;0.358033337;0;0.048;0.041;0.269033337
12/04/2008;avril2008;samedi;7;0.650800004;0;0.029;0.142;0.479800004
12/04/2008;avril2008;samedi;8;1.181499996;0;0;0.683;0.498499996
12/04/2008;avril2008;samedi;9;1.932266667;0.509;0;0.861;0.562266667
12/04/2008;avril2008;samedi;10;1.373233338;0.312;0.012;0.683;0.366233338
12/04/2008;avril2008;samedi;11;1.174333334;0.26;0.076;0.222;0.616333334
12/04/2008;avril2008;samedi;12;1.274600003;0;0.071;0.498;0.705600003
12/04/2008;avril2008;samedi;13;0.905466663;0;0.07;0.148;0.687466663
12/04/2008;avril2008;samedi;14;3.508233349;1.106;0.483;1.149;0.770233349
12/04/2008;avril2008;samedi;15;2.580066663;0.539;0.071;1.115;0.855066663
12/04/2008;avril2008;samedi;16;2.906600014;0.931;0.069;1.097;0.809600014
12/04/2008;avril2008;samedi;17;3.079766647;0.712;0.069;1.093;1.205766647
12/04/2008;avril2008;samedi;18;5.656433344;1.417;1.249;1.117;1.873433344
12/04/2008;avril2008;samedi;19;3.719733338;0.861;0.036;1.096;1.726733338
12/04/2008;avril2008;samedi;20;3.076566668;0.001;0.038;1.096;1.941566668
12/04/2008;avril2008;samedi;21;3.439233327;0;0.076;1.131;2.232233327
12/04/2008;avril2008;samedi;22;3.156399985;0.012;0.01;1.097;2.037399985
12/04/2008;avril2008;samedi;23;3.252766665;0.416;0.01;1.098;1.728766665
13/04/2008;avril2008;dimanche;0;3.334666673;0.544;0.325;1.124;1.341666673
13/04/2008;avril2008;dimanche;1;1.438999999;0;0.044;1.1;0.294999999
13/04/2008;avril2008;dimanche;2;1.408300004;0;0;1.115;0.293300004
13/04/2008;avril2008;dimanche;3;1.412199998;0;0;1.126;0.286199998
13/04/2008;avril2008;dimanche;4;1.457000003;0;0.053;1.126;0.278000003
13/04/2008;avril2008;dimanche;5;0.438966665;0;0.022;0.14;0.276966665
13/04/2008;avril2008;dimanche;6;0.347500001;0;0;0.075;0.272500001
13/04/2008;avril2008;dimanche;7;0.567466666;0;0;0.041;0.526466666
13/04/2008;avril2008;dimanche;8;0.591399997;0;0.072;0.04;0.479399997
13/04/2008;avril2008;dimanche;9;1.636066662;0;0.254;0.103;1.279066662
13/04/2008;avril2008;dimanche;10;1.762866666;0;0.266;1.079;0.417866666
13/04/2008;avril2008;dimanche;11;0.956733332;0;0.019;0.645;0.292733332
13/04/2008;avril2008;dimanche;12;0.64803333;0;0.056;0.04;0.55203333
13/04/2008;avril2008;dimanche;13;1.2229;0;0;0.9;0.3229
13/04/2008;avril2008;dimanche;14;1.429400005;0;0;1.126;0.303400005
13/04/2008;avril2008;dimanche;15;0.637166671;0;0.046;0.315;0.276166671
13/04/2008;avril2008;dimanche;16;0.348866668;0;0.03;0.04;0.278866668
13/04/2008;avril2008;dimanche;17;2.740400015;0.493;1.696;0.038;0.513400015
13/04/2008;avril2008;dimanche;18;4.009900008;0.566;1.081;0.712;1.650900008
13/04/2008;avril2008;dimanche;19;3.12816665;0;1.791;0.078;1.25916665
13/04/2008;avril2008;dimanche;20;3.061900014;0.258;0.108;0.877;1.818900014
13/04/2008;avril2008;dimanche;21;2.554933355;0.195;0;1.052;1.307933355
13/04/2008;avril2008;dimanche;22;1.59393334;0.498;0.023;0.04;1.03293334
13/04/2008;avril2008;dimanche;23;0.488666667;0;0.056;0.075;0.357666667
14/04/2008;avril2008;lundi;0;0.340366664;0;0;0.041;0.299366664
14/04/2008;avril2008;lundi;1;0.331433332;0;0;0.041;0.290433332
14/04/2008;avril2008;lundi;2;0.389400001;0;0.046;0.041;0.302400001
14/04/2008;avril2008;lundi;3;0.518066663;0;0.028;0.21;0.280066663
14/04/2008;avril2008;lundi;4;0.672333336;0;0;0.394;0.278333336
14/04/2008;avril2008;lundi;5;0.327033331;0;0;0.04;0.287033331
14/04/2008;avril2008;lundi;6;1.024299992;0;0.066;0.155;0.803299992
14/04/2008;avril2008;lundi;7;3.011966676;0;0.003;1.131;1.877966676
14/04/2008;avril2008;lundi;8;1.474199994;0;0;1.093;0.381199994
14/04/2008;avril2008;lundi;9;1.481333329;0;0.019;1.103;0.359333329
14/04/2008;avril2008;lundi;10;1.55053334;0;0.051;1.119;0.38053334
14/04/2008;avril2008;lundi;11;1.51266667;0;0;1.136;0.37666667
14/04/2008;avril2008;lundi;12;1.481666668;0;0;1.112;0.369666668
14/04/2008;avril2008;lundi;13;1.513333331;0;0.043;1.096;0.374333331
14/04/2008;avril2008;lundi;14;0.725200003;0;0.028;0.345;0.352200003
14/04/2008;avril2008;lundi;15;0.396733333;0;0;0.041;0.355733333
14/04/2008;avril2008;lundi;16;0.410966667;0;0;0.04;0.370966667
14/04/2008;avril2008;lundi;17;0.426933336;0;0.064;0.041;0.321933336
14/04/2008;avril2008;lundi;18;0.3629;0;0.007;0.04;0.3159
14/04/2008;avril2008;lundi;19;0.563900001;0;0;0.041;0.522900001
14/04/2008;avril2008;lundi;20;1.362766662;0;0.012;0.04;1.310766662
14/04/2008;avril2008;lundi;21;2.245699994;0;0.058;0.442;1.745699994
14/04/2008;avril2008;lundi;22;2.578600001;0;0;0.524;2.054600001
14/04/2008;avril2008;lundi;23;1.790699999;0;0;0.931;0.859699999
15/04/2008;avril2008;mardi;0;0.470933331;0;0.033;0.149;0.288933331
15/04/2008;avril2008;mardi;1;0.341133332;0;0.033;0.04;0.268133332
15/04/2008;avril2008;mardi;2;0.315233336;0;0;0.041;0.274233336
15/04/2008;avril2008;mardi;3;0.328966664;0;0;0.041;0.287966664
